,chopper frequency£¨HZ£©,Vout(V),,inset,time£¨s£©,Vout(V)
,,,,,0.40951,0.3328
,,,,,0.40959,0.3328
,,,,,0.40967,0.3328
,,,,,0.40975,0.3328
,,,,,0.40983,0.3328
,,,,,0.40991,0.3328
,,,,,0.40999,0.3328
,,,,,0.41007,0.3328
,,,,,0.41015,0.3328
,,,,,0.41023,0.3328
,,,,,0.41031,0.3328
,,,,,0.41039,0.3328
,,,,,0.41047,0.336
,,,,,0.41055,0.336
,,,,,0.41063,0.336
,,,,,0.41071,0.336
,,,,,0.41079,0.336
,,,,,0.41087,0.336
,,,,,0.41095,0.336
,,,,,0.41103,0.336
,,,,,0.41111,0.336
,,,,,0.41119,0.336
,,,,,0.41127,0.336
,,,,,0.41135,0.336
,,,,,0.41143,0.336
,,,,,0.41151,0.336
,,,,,0.41159,0.336
,,,,,0.41167,0.336
,,,,,0.41175,0.336
,,,,,0.41183,0.336
,,,,,0.41191,0.336
,,,,,0.41199,0.336
,,,,,0.41207,0.336
,,,,,0.41215,0.336
,,,,,0.41223,0.336
,,,,,0.41231,0.336
,,,,,0.41239,0.336
,,,,,0.41247,0.336
,,,,,0.41255,0.336
,,,,,0.41263,0.336
,,,,,0.41271,0.336
,,,,,0.41279,0.336
,,,,,0.41287,0.336
,,,,,0.41295,0.336
,,,,,0.41303,0.336
,,,,,0.41311,0.336
,,,,,0.41319,0.336
,,,,,0.41327,0.3392
,,,,,0.41335,0.3392
,,,,,0.41343,0.3392
,,,,,0.41351,0.3392
,,,,,0.41359,0.3392
,,,,,0.41367,0.3392
,,,,,0.41375,0.3392
,,,,,0.41383,0.3392
,,,,,0.41391,0.3392
,,,,,0.41399,0.3392
,,,,,0.41407,0.3392
,,,,,0.41415,0.3392
,,,,,0.41423,0.3392
,,,,,0.41431,0.3392
,,,,,0.41439,0.3392
,,,,,0.41447,0.3392
,,,,,0.41455,0.3392
,,,,,0.41463,0.3392
,,,,,0.41471,0.3392
,,,,,0.41479,0.3392
,,,,,0.41487,0.3392
,,,,,0.41495,0.3392
,,,,,0.41503,0.3392
,,,,,0.41511,0.3424
,,,,,0.41519,0.3424
,,,,,0.41527,0.3424
,,,,,0.41535,0.3424
,,,,,0.41543,0.3424
,,,,,0.41551,0.3424
,,,,,0.41559,0.3424
,,,,,0.41567,0.3424
,,,,,0.41575,0.3424
,,,,,0.41583,0.3424
,,,,,0.41591,0.3424
,,,,,0.41599,0.3424
,,,,,0.41607,0.3424
,,,,,0.41615,0.3424
,,,,,0.41623,0.3424
,,,,,0.41631,0.3424
,,,,,0.41639,0.3456
,,,,,0.41647,0.3456
,,,,,0.41655,0.3456
,,,,,0.41663,0.3456
,,,,,0.41671,0.3456
,,,,,0.41679,0.3456
,,,,,0.41687,0.3456
,,,,,0.41695,0.3456
,,,,,0.41703,0.3456
,,,,,0.41711,0.3456
,,,,,0.41719,0.3456
,,,,,0.41727,0.3456
,,,,,0.41735,0.3456
,,,,,0.41743,0.3456
,,,,,0.41751,0.3456
,,,,,0.41759,0.3456
,,,,,0.41767,0.3488
,,,,,0.41775,0.3488
,,,,,0.41783,0.3488
,,,,,0.41791,0.3488
,,,,,0.41799,0.3488
,,,,,0.41807,0.3488
,,,,,0.41815,0.3488
,,,,,0.41823,0.3488
,,,,,0.41831,0.3488
,,,,,0.41839,0.3488
,,,,,0.41847,0.3488
,,,,,0.41855,0.3488
,,,,,0.41863,0.3488
,,,,,0.41871,0.3488
,,,,,0.41879,0.3488
,,,,,0.41887,0.352
,,,,,0.41895,0.352
,,,,,0.41903,0.352
,,,,,0.41911,0.352
,,,,,0.41919,0.352
,,,,,0.41927,0.352
,,,,,0.41935,0.352
,,,,,0.41943,0.352
,,,,,0.41951,0.352
,,,,,0.41959,0.352
,,,,,0.41967,0.352
,,,,,0.41975,0.352
,,,,,0.41983,0.352
,,,,,0.41991,0.352
,,,,,0.41999,0.352
,,,,,0.42007,0.352
,,,,,0.42015,0.3552
,,,,,0.42023,0.3552
,,,,,0.42031,0.3552
,,,,,0.42039,0.3552
,,,,,0.42047,0.3552
,,,,,0.42055,0.3552
,,,,,0.42063,0.3552
,,,,,0.42071,0.3552
,,,,,0.42079,0.3552
,,,,,0.42087,0.3552
,,,,,0.42095,0.3552
,,,,,0.42103,0.3552
,,,,,0.42111,0.3552
,,,,,0.42119,0.3552
,,,,,0.42127,0.3552
,,,,,0.42135,0.3552
,,,,,0.42143,0.3584
,,,,,0.42151,0.3584
,,,,,0.42159,0.3584
,,,,,0.42167,0.3584
,,,,,0.42175,0.3584
,,,,,0.42183,0.3584
,,,,,0.42191,0.3584
,,,,,0.42199,0.3584
,,,,,0.42207,0.3584
,,,,,0.42215,0.3584
,,,,,0.42223,0.3584
,,,,,0.42231,0.3584
,,,,,0.42239,0.3584
,,,,,0.42247,0.3584
,,,,,0.42255,0.3584
,,,,,0.42263,0.3584
,,,,,0.42271,0.3584
,,,,,0.42279,0.3584
,,,,,0.42287,0.3584
,,,,,0.42295,0.3584
,,,,,0.42303,0.3584
,,,,,0.42311,0.3584
,,,,,0.42319,0.3584
,,,,,0.42327,0.3584
,,,,,0.42335,0.3616
,,,,,0.42343,0.3616
,,,,,0.42351,0.3616
,,,,,0.42359,0.3616
,,,,,0.42367,0.3616
,,,,,0.42375,0.3616
,,,,,0.42383,0.3616
,,,,,0.42391,0.3616
,,,,,0.42399,0.3616
,,,,,0.42407,0.3616
,,,,,0.42415,0.3616
,,,,,0.42423,0.3616
,,,,,0.42431,0.3616
,,,,,0.42439,0.3616
,,,,,0.42447,0.3616
,,,,,0.42455,0.3616
,,,,,0.42463,0.3616
,,,,,0.42471,0.3616
,,,,,0.42479,0.3616
,,,,,0.42487,0.3616
,,,,,0.42495,0.3616
,,,,,0.42503,0.3616
,,,,,0.42511,0.3616
,,,,,0.42519,0.3616
,,,,,0.42527,0.3616
,,,,,0.42535,0.3616
,,,,,0.42543,0.3616
,,,,,0.42551,0.3616
,,,,,0.42559,0.3616
,,,,,0.42567,0.3616
,,,,,0.42575,0.3616
,,,,,0.42583,0.3616
,,,,,0.42591,0.3616
,,,,,0.42599,0.3616
,,,,,0.42607,0.3616
,,,,,0.42615,0.3616
,,,,,0.42623,0.3616
,,,,,0.42631,0.3616
,,,,,0.42639,0.3616
,,,,,0.42647,0.3616
,,,,,0.42655,0.3648
,,,,,0.42663,0.3648
,,,,,0.42671,0.3648
,,,,,0.42679,0.3648
,,,,,0.42687,0.3648
,,,,,0.42695,0.3648
,,,,,0.42703,0.3648
,,,,,0.42711,0.3648
,,,,,0.42719,0.3648
,,,,,0.42727,0.3648
,,,,,0.42735,0.3648
,,,,,0.42743,0.3648
,,,,,0.42751,0.3648
,,,,,0.42759,0.3648
,,,,,0.42767,0.3648
,,,,,0.42775,0.3648
,,,,,0.42783,0.3648
,,,,,0.42791,0.3648
,,,,,0.42799,0.3648
,,,,,0.42807,0.3648
,,,,,0.42815,0.3648
,,,,,0.42823,0.3648
,,,,,0.42831,0.3648
,,,,,0.42839,0.3648
,,,,,0.42847,0.3648
,,,,,0.42855,0.3648
,,,,,0.42863,0.3648
,,,,,0.42871,0.3648
,,,,,0.42879,0.3648
,,,,,0.42887,0.3648
,,,,,0.42895,0.3648
,,,,,0.42903,0.3648
,,,,,0.42911,0.3648
,,,,,0.42919,0.3648
,,,,,0.42927,0.3648
,,,,,0.42935,0.3648
,,,,,0.42943,0.3648
,,,,,0.42951,0.3648
,,,,,0.42959,0.3648
,,,,,0.42967,0.3648
,,,,,0.42975,0.3648
,,,,,0.42983,0.3648
,,,,,0.42991,0.3648
,,,,,0.42999,0.3648
,,,,,0.43007,0.3648
,,,,,0.43015,0.3648
,,,,,0.43023,0.3648
,,,,,0.43031,0.3648
,,,,,0.43039,0.3648
,,,,,0.43047,0.3648
,,,,,0.43055,0.3648
,,,,,0.43063,0.3648
,,,,,0.43071,0.3648
,,,,,0.43079,0.3648
,,,,,0.43087,0.3648
,,,,,0.43095,0.3648
,,,,,0.43103,0.3648
,,,,,0.43111,0.3648
,,,,,0.43119,0.3648
,,,,,0.43127,0.3648
,,,,,0.43135,0.3648
,,,,,0.43143,0.3648
,,,,,0.43151,0.3648
,,,,,0.43159,0.3648
,,,,,0.43167,0.3648
,,,,,0.43175,0.3648
,,,,,0.43183,0.3648
,,,,,0.43191,0.3648
,,,,,0.43199,0.3648
,,,,,0.43207,0.3648
,,,,,0.43215,0.3648
,,,,,0.43223,0.3648
,,,,,0.43231,0.368
,,,,,0.43239,0.368
,,,,,0.43247,0.368
,,,,,0.43255,0.368
,,,,,0.43263,0.368
,,,,,0.43271,0.368
,,,,,0.43279,0.368
,,,,,0.43287,0.368
,,,,,0.43295,0.368
,,,,,0.43303,0.368
,,,,,0.43311,0.368
,,,,,0.43319,0.368
,,,,,0.43327,0.368
,,,,,0.43335,0.368
,,,,,0.43343,0.368
,,,,,0.43351,0.368
,,,,,0.43359,0.368
,,,,,0.43367,0.368
,,,,,0.43375,0.368
,,,,,0.43383,0.368
,,,,,0.43391,0.368
,,,,,0.43399,0.368
,,,,,0.43407,0.368
,,,,,0.43415,0.368
,,,,,0.43423,0.368
,,,,,0.43431,0.368
,,,,,0.43439,0.368
,,,,,0.43447,0.368
,,,,,0.43455,0.368
,,,,,0.43463,0.3712
,,,,,0.43471,0.3712
,,,,,0.43479,0.3712
,,,,,0.43487,0.3712
,,,,,0.43495,0.3712
,,,,,0.43503,0.3712
,,,,,0.43511,0.3712
,,,,,0.43519,0.3712
,,,,,0.43527,0.3712
,,,,,0.43535,0.3712
,,,,,0.43543,0.3712
,,,,,0.43551,0.3712
,,,,,0.43559,0.3712
,,,,,0.43567,0.3712
,,,,,0.43575,0.3712
,,,,,0.43583,0.3712
,,,,,0.43591,0.3712
,,,,,0.43599,0.3712
,,,,,0.43607,0.3712
,,,,,0.43615,0.3712
,,,,,0.43623,0.3744
,,,,,0.43631,0.3744
,,,,,0.43639,0.3744
,,,,,0.43647,0.3744
,,,,,0.43655,0.3744
,,,,,0.43663,0.3744
,,,,,0.43671,0.3744
,,,,,0.43679,0.3744
,,,,,0.43687,0.3744
,,,,,0.43695,0.3744
,,,,,0.43703,0.3744
,,,,,0.43711,0.3744
,,,,,0.43719,0.3744
,,,,,0.43727,0.3744
,,,,,0.43735,0.3744
,,,,,0.43743,0.3744
,,,,,0.43751,0.3744
,,,,,0.43759,0.3744
,,,,,0.43767,0.3776
,,,,,0.43775,0.3776
,,,,,0.43783,0.3776
,,,,,0.43791,0.3776
,,,,,0.43799,0.3776
,,,,,0.43807,0.3776
,,,,,0.43815,0.3776
,,,,,0.43823,0.3776
,,,,,0.43831,0.3776
,,,,,0.43839,0.3776
,,,,,0.43847,0.3776
,,,,,0.43855,0.3776
,,,,,0.43863,0.3776
,,,,,0.43871,0.3776
,,,,,0.43879,0.3776
,,,,,0.43887,0.3776
,,,,,0.43895,0.3776
,,,,,0.43903,0.3776
,,,,,0.43911,0.3808
,,,,,0.43919,0.3808
,,,,,0.43927,0.3808
,,,,,0.43935,0.3808
,,,,,0.43943,0.3808
,,,,,0.43951,0.3808
,,,,,0.43959,0.3808
,,,,,0.43967,0.3808
,,,,,0.43975,0.3808
,,,,,0.43983,0.3808
,,,,,0.43991,0.3808
,,,,,0.43999,0.3808
,,,,,0.44007,0.3808
,,,,,0.44015,0.3808
,,,,,0.44023,0.3808
,,,,,0.44031,0.3808
,,,,,0.44039,0.3808
,,,,,0.44047,0.3808
,,,,,0.44055,0.384
,,,,,0.44063,0.384
,,,,,0.44071,0.384
,,,,,0.44079,0.384
,,,,,0.44087,0.384
,,,,,0.44095,0.384
,,,,,0.44103,0.384
,,,,,0.44111,0.384
,,,,,0.44119,0.384
,,,,,0.44127,0.384
,,,,,0.44135,0.384
,,,,,0.44143,0.384
,,,,,0.44151,0.384
,,,,,0.44159,0.384
,,,,,0.44167,0.384
,,,,,0.44175,0.384
,,,,,0.44183,0.384
,,,,,0.44191,0.384
,,,,,0.44199,0.384
,,,,,0.44207,0.384
,,,,,0.44215,0.384
,,,,,0.44223,0.384
,,,,,0.44231,0.3872
,,,,,0.44239,0.3872
,,,,,0.44247,0.3872
,,,,,0.44255,0.3872
,,,,,0.44263,0.3872
,,,,,0.44271,0.3872
,,,,,0.44279,0.3872
,,,,,0.44287,0.3872
,,,,,0.44295,0.3872
,,,,,0.44303,0.3872
,,,,,0.44311,0.3872
,,,,,0.44319,0.3872
,,,,,0.44327,0.3872
,,,,,0.44335,0.3872
,,,,,0.44343,0.3872
,,,,,0.44351,0.3872
,,,,,0.44359,0.3872
,,,,,0.44367,0.3872
,,,,,0.44375,0.3872
,,,,,0.44383,0.3872
,,,,,0.44391,0.3872
,,,,,0.44399,0.3872
,,,,,0.44407,0.3872
,,,,,0.44415,0.3872
,,,,,0.44423,0.3872
,,,,,0.44431,0.3872
,,,,,0.44439,0.3872
,,,,,0.44447,0.3872
,,,,,0.44455,0.3872
,,,,,0.44463,0.3872
,,,,,0.44471,0.3872
,,,,,0.44479,0.3872
,,,,,0.44487,0.3872
,,,,,0.44495,0.3872
,,,,,0.44503,0.3872
,,,,,0.44511,0.3872
,,,,,0.44519,0.3872
,,,,,0.44527,0.3872
,,,,,0.44535,0.3872
,,,,,0.44543,0.3872
,,,,,0.44551,0.3872
,,,,,0.44559,0.3872
,,,,,0.44567,0.3872
,,,,,0.44575,0.3872
,,,,,0.44583,0.3872
,,,,,0.44591,0.3872
,,,,,0.44599,0.3872
,,,,,0.44607,0.3872
,,,,,0.44615,0.3872
,,,,,0.44623,0.3872
,,,,,0.44631,0.3872
,,,,,0.44639,0.3872
,,,,,0.44647,0.3872
,,,,,0.44655,0.3872
,,,,,0.44663,0.3872
,,,,,0.44671,0.3872
,,,,,0.44679,0.3872
,,,,,0.44687,0.3872
,,,,,0.44695,0.3872
,,,,,0.44703,0.3872
,,,,,0.44711,0.3872
,,,,,0.44719,0.3872
,,,,,0.44727,0.3872
,,,,,0.44735,0.3872
,,,,,0.44743,0.3872
,,,,,0.44751,0.3872
,,,,,0.44759,0.3872
,,,,,0.44767,0.3872
,,,,,0.44775,0.3872
,,,,,0.44783,0.3872
,,,,,0.44791,0.3872
,,,,,0.44799,0.3872
,,,,,0.44807,0.3872
,,,,,0.44815,0.3872
,,,,,0.44823,0.3872
,,,,,0.44831,0.3872
,,,,,0.44839,0.3872
,,,,,0.44847,0.3872
,,,,,0.44855,0.3872
,,,,,0.44863,0.3872
,,,,,0.44871,0.3872
,,,,,0.44879,0.3872
,,,,,0.44887,0.3872
,,,,,0.44895,0.3872
,,,,,0.44903,0.3872
,,,,,0.44911,0.3872
,,,,,0.44919,0.3872
,,,,,0.44927,0.3872
,,,,,0.44935,0.3872
,,,,,0.44943,0.3872
,,,,,0.44951,0.3872
,,,,,0.44959,0.3872
,,,,,0.44967,0.3872
,,,,,0.44975,0.3872
,,,,,0.44983,0.3872
,,,,,0.44991,0.3872
,,,,,0.44999,0.3872
,,,,,0.45007,0.3872
,,,,,0.45015,0.3872
,,,,,0.45023,0.3872
,,,,,0.45031,0.3872
,,,,,0.45039,0.3872
,,,,,0.45047,0.3872
,,,,,0.45055,0.3872
,,,,,0.45063,0.3872
,,,,,0.45071,0.3872
,,,,,0.45079,0.3872
,,,,,0.45087,0.3872
,,,,,0.45095,0.3872
,,,,,0.45103,0.3872
,,,,,0.45111,0.3872
,,,,,0.45119,0.3872
,,,,,0.45127,0.3872
,,,,,0.45135,0.3872
,,,,,0.45143,0.3872
,,,,,0.45151,0.3872
,,,,,0.45159,0.3872
,,,,,0.45167,0.3872
,,,,,0.45175,0.3872
,,,,,0.45183,0.3872
,,,,,0.45191,0.3872
,,,,,0.45199,0.3872
,,,,,0.45207,0.3872
,,,,,0.45215,0.384
,,,,,0.45223,0.3872
,,,,,0.45231,0.3872
,,,,,0.45239,0.3872
,,,,,0.45247,0.3872
,,,,,0.45255,0.3872
,,,,,0.45263,0.3872
,,,,,0.45271,0.3872
,,,,,0.45279,0.3872
,,,,,0.45287,0.3872
,,,,,0.45295,0.3872
,,,,,0.45303,0.3872
,,,,,0.45311,0.3872
,,,,,0.45319,0.3872
,,,,,0.45327,0.3872
,,,,,0.45335,0.3872
,,,,,0.45343,0.3872
,,,,,0.45351,0.3872
,,,,,0.45359,0.3872
,,,,,0.45367,0.3872
,,,,,0.45375,0.3872
,,,,,0.45383,0.3872
,,,,,0.45391,0.3872
,,,,,0.45399,0.3872
,,,,,0.45407,0.3872
,,,,,0.45415,0.3872
,,,,,0.45423,0.3872
,,,,,0.45431,0.3872
,,,,,0.45439,0.3872
,,,,,0.45447,0.3872
,,,,,0.45455,0.3872
,,,,,0.45463,0.3872
,,,,,0.45471,0.3872
,,,,,0.45479,0.3872
,,,,,0.45487,0.3872
,,,,,0.45495,0.3872
,,,,,0.45503,0.3872
,,,,,0.45511,0.3872
,,,,,0.45519,0.3872
,,,,,0.45527,0.3872
,,,,,0.45535,0.3872
,,,,,0.45543,0.3872
,,,,,0.45551,0.3872
,,,,,0.45559,0.3872
,,,,,0.45567,0.3872
,,,,,0.45575,0.3872
,,,,,0.45583,0.3872
,,,,,0.45591,0.3872
,,,,,0.45599,0.3872
,,,,,0.45607,0.3872
,,,,,0.45615,0.3872
,,,,,0.45623,0.3872
,,,,,0.45631,0.3872
,,,,,0.45639,0.3872
,,,,,0.45647,0.3872
,,,,,0.45655,0.3872
,,,,,0.45663,0.3872
,,,,,0.45671,0.3872
,,,,,0.45679,0.3872
,,,,,0.45687,0.3872
,,,,,0.45695,0.3872
,,,,,0.45703,0.3872
,,,,,0.45711,0.3872
,,,,,0.45719,0.3872
,,,,,0.45727,0.3872
,,,,,0.45735,0.3872
,,,,,0.45743,0.3872
,,,,,0.45751,0.3872
,,,,,0.45759,0.3872
,,,,,0.45767,0.3872
,,,,,0.45775,0.3872
,,,,,0.45783,0.3872
,,,,,0.45791,0.3904
,,,,,0.45799,0.3904
,,,,,0.45807,0.3904
,,,,,0.45815,0.3904
,,,,,0.45823,0.3904
,,,,,0.45831,0.3904
,,,,,0.45839,0.3904
,,,,,0.45847,0.3904
,,,,,0.45855,0.3904
,,,,,0.45863,0.3904
,,,,,0.45871,0.3904
,,,,,0.45879,0.3904
,,,,,0.45887,0.3904
,,,,,0.45895,0.3904
,,,,,0.45903,0.3904
,,,,,0.45911,0.3904
,,,,,0.45919,0.3904
,,,,,0.45927,0.3904
,,,,,0.45935,0.3904
,,,,,0.45943,0.3904
,,,,,0.45951,0.3904
,,,,,0.45959,0.3904
,,,,,0.45967,0.3904
,,,,,0.45975,0.3904
,,,,,0.45983,0.3904
,,,,,0.45991,0.3904
,,,,,0.45999,0.3904
,,,,,0.46007,0.3904
,,,,,0.46015,0.3904
,,,,,0.46023,0.3904
,,,,,0.46031,0.3904
,,,,,0.46039,0.3904
,,,,,0.46047,0.3904
,,,,,0.46055,0.3904
,,,,,0.46063,0.3904
,,,,,0.46071,0.3904
,,,,,0.46079,0.3904
,,,,,0.46087,0.3904
,,,,,0.46095,0.3904
,,,,,0.46103,0.3904
,,,,,0.46111,0.3904
,,,,,0.46119,0.3904
,,,,,0.46127,0.3904
,,,,,0.46135,0.3904
,,,,,0.46143,0.3904
,,,,,0.46151,0.3904
,,,,,0.46159,0.3904
,,,,,0.46167,0.3904
,,,,,0.46175,0.3904
,,,,,0.46183,0.3904
,,,,,0.46191,0.3904
,,,,,0.46199,0.3904
,,,,,0.46207,0.3904
,,,,,0.46215,0.3904
,,,,,0.46223,0.3904
,,,,,0.46231,0.3904
,,,,,0.46239,0.3904
,,,,,0.46247,0.3904
,,,,,0.46255,0.3904
,,,,,0.46263,0.3904
,,,,,0.46271,0.3904
,,,,,0.46279,0.3904
,,,,,0.46287,0.3904
,,,,,0.46295,0.3904
,,,,,0.46303,0.3904
,,,,,0.46311,0.3904
,,,,,0.46319,0.3904
,,,,,0.46327,0.3904
,,,,,0.46335,0.3904
,,,,,0.46343,0.3904
,,,,,0.46351,0.3904
,,,,,0.46359,0.3904
,,,,,0.46367,0.3904
,,,,,0.46375,0.3904
,,,,,0.46383,0.3904
,,,,,0.46391,0.3904
,,,,,0.46399,0.3904
,,,,,0.46407,0.3904
,,,,,0.46415,0.3904
,,,,,0.46423,0.3904
,,,,,0.46431,0.3904
,,,,,0.46439,0.3904
,,,,,0.46447,0.3904
,,,,,0.46455,0.3904
,,,,,0.46463,0.3904
,,,,,0.46471,0.3904
,,,,,0.46479,0.3904
,,,,,0.46487,0.3872
,,,,,0.46495,0.3872
,,,,,0.46503,0.3872
,,,,,0.46511,0.3872
,,,,,0.46519,0.3872
,,,,,0.46527,0.3872
,,,,,0.46535,0.3872
,,,,,0.46543,0.3872
,,,,,0.46551,0.3872
,,,,,0.46559,0.3872
,,,,,0.46567,0.3872
,,,,,0.46575,0.3872
,,,,,0.46583,0.3872
,,,,,0.46591,0.3872
,,,,,0.46599,0.3872
,,,,,0.46607,0.3872
,,,,,0.46615,0.3872
,,,,,0.46623,0.3872
,,,,,0.46631,0.3872
,,,,,0.46639,0.3872
,,,,,0.46647,0.3872
,,,,,0.46655,0.3872
,,,,,0.46663,0.3872
,,,,,0.46671,0.3872
,,,,,0.46679,0.384
,,,,,0.46687,0.384
,,,,,0.46695,0.384
,,,,,0.46703,0.384
,,,,,0.46711,0.384
,,,,,0.46719,0.384
,,,,,0.46727,0.384
,,,,,0.46735,0.384
,,,,,0.46743,0.384
,,,,,0.46751,0.384
,,,,,0.46759,0.384
,,,,,0.46767,0.384
,,,,,0.46775,0.384
,,,,,0.46783,0.384
,,,,,0.46791,0.384
,,,,,0.46799,0.384
,,,,,0.46807,0.384
,,,,,0.46815,0.3808
,,,,,0.46823,0.3808
,,,,,0.46831,0.3808
,,,,,0.46839,0.3808
,,,,,0.46847,0.3808
,,,,,0.46855,0.3808
,,,,,0.46863,0.3808
,,,,,0.46871,0.3808
,,,,,0.46879,0.3808
,,,,,0.46887,0.3808
,,,,,0.46895,0.3808
,,,,,0.46903,0.3808
,,,,,0.46911,0.3808
,,,,,0.46919,0.3808
,,,,,0.46927,0.3808
,,,,,0.46935,0.3808
,,,,,0.46943,0.3808
,,,,,0.46951,0.3808
,,,,,0.46959,0.3776
,,,,,0.46967,0.3776
,,,,,0.46975,0.3776
,,,,,0.46983,0.3776
,,,,,0.46991,0.3776
,,,,,0.46999,0.3776
,,,,,0.47007,0.3776
,,,,,0.47015,0.3776
,,,,,0.47023,0.3776
,,,,,0.47031,0.3776
,,,,,0.47039,0.3776
,,,,,0.47047,0.3776
,,,,,0.47055,0.3776
,,,,,0.47063,0.3776
,,,,,0.47071,0.3776
,,,,,0.47079,0.3776
,,,,,0.47087,0.3776
,,,,,0.47095,0.3776
,,,,,0.47103,0.3776
,,,,,0.47111,0.3744
,,,,,0.47119,0.3744
,,,,,0.47127,0.3744
,,,,,0.47135,0.3744
,,,,,0.47143,0.3744
,,,,,0.47151,0.3744
,,,,,0.47159,0.3744
,,,,,0.47167,0.3744
,,,,,0.47175,0.3744
,,,,,0.47183,0.3744
,,,,,0.47191,0.3744
,,,,,0.47199,0.3744
,,,,,0.47207,0.3744
,,,,,0.47215,0.3744
,,,,,0.47223,0.3744
,,,,,0.47231,0.3744
,,,,,0.47239,0.3744
,,,,,0.47247,0.3744
,,,,,0.47255,0.3744
,,,,,0.47263,0.3744
,,,,,0.47271,0.3744
,,,,,0.47279,0.3744
,,,,,0.47287,0.3744
,,,,,0.47295,0.3712
,,,,,0.47303,0.3712
,,,,,0.47311,0.3712
,,,,,0.47319,0.3712
,,,,,0.47327,0.3712
,,,,,0.47335,0.3712
,,,,,0.47343,0.3712
,,,,,0.47351,0.3712
,,,,,0.47359,0.3712
,,,,,0.47367,0.3712
,,,,,0.47375,0.3712
,,,,,0.47383,0.3712
,,,,,0.47391,0.3712
,,,,,0.47399,0.3712
,,,,,0.47407,0.3712
,,,,,0.47415,0.3712
,,,,,0.47423,0.3712
,,,,,0.47431,0.3712
,,,,,0.47439,0.3712
,,,,,0.47447,0.3712
,,,,,0.47455,0.3712
,,,,,0.47463,0.3712
,,,,,0.47471,0.3712
,,,,,0.47479,0.3712
,,,,,0.47487,0.3712
,,,,,0.47495,0.3712
,,,,,0.47503,0.3712
,,,,,0.47511,0.3712
,,,,,0.47519,0.3712
,,,,,0.47527,0.3712
,,,,,0.47535,0.3712
,,,,,0.47543,0.3712
,,,,,0.47551,0.3712
,,,,,0.47559,0.3712
,,,,,0.47567,0.3712
,,,,,0.47575,0.368
,,,,,0.47583,0.368
,,,,,0.47591,0.368
,,,,,0.47599,0.368
,,,,,0.47607,0.368
,,,,,0.47615,0.368
,,,,,0.47623,0.368
,,,,,0.47631,0.368
,,,,,0.47639,0.368
,,,,,0.47647,0.368
,,,,,0.47655,0.368
,,,,,0.47663,0.368
,,,,,0.47671,0.368
,,,,,0.47679,0.368
,,,,,0.47687,0.368
,,,,,0.47695,0.368
,,,,,0.47703,0.368
,,,,,0.47711,0.368
,,,,,0.47719,0.368
,,,,,0.47727,0.368
,,,,,0.47735,0.368
,,,,,0.47743,0.368
,,,,,0.47751,0.368
,,,,,0.47759,0.368
,,,,,0.47767,0.368
,,,,,0.47775,0.368
,,,,,0.47783,0.368
,,,,,0.47791,0.368
,,,,,0.47799,0.368
,,,,,0.47807,0.368
,,,,,0.47815,0.368
,,,,,0.47823,0.368
,,,,,0.47831,0.368
,,,,,0.47839,0.368
,,,,,0.47847,0.368
,,,,,0.47855,0.368
,,,,,0.47863,0.368
,,,,,0.47871,0.368
,,,,,0.47879,0.368
,,,,,0.47887,0.368
,,,,,0.47895,0.368
,,,,,0.47903,0.368
,,,,,0.47911,0.368
,,,,,0.47919,0.368
,,,,,0.47927,0.368
,,,,,0.47935,0.368
,,,,,0.47943,0.368
,,,,,0.47951,0.368
,,,,,0.47959,0.368
,,,,,0.47967,0.368
,,,,,0.47975,0.368
,,,,,0.47983,0.3648
,,,,,0.47991,0.3648
,,,,,0.47999,0.3648
,,,,,0.48007,0.3648
,,,,,0.48015,0.3648
,,,,,0.48023,0.3648
,,,,,0.48031,0.3648
,,,,,0.48039,0.3648
,,,,,0.48047,0.3648
,,,,,0.48055,0.3648
,,,,,0.48063,0.3648
,,,,,0.48071,0.3648
,,,,,0.48079,0.3648
,,,,,0.48087,0.3648
,,,,,0.48095,0.3648
,,,,,0.48103,0.3648
,,,,,0.48111,0.3648
,,,,,0.48119,0.3648
,,,,,0.48127,0.3648
,,,,,0.48135,0.3648
,,,,,0.48143,0.3648
,,,,,0.48151,0.3648
,,,,,0.48159,0.3648
,,,,,0.48167,0.3648
,,,,,0.48175,0.3648
,,,,,0.48183,0.3648
,,,,,0.48191,0.3648
,,,,,0.48199,0.3648
,,,,,0.48207,0.3648
,,,,,0.48215,0.3648
,,,,,0.48223,0.3648
,,,,,0.48231,0.3648
,,,,,0.48239,0.3648
,,,,,0.48247,0.3648
,,,,,0.48255,0.3616
,,,,,0.48263,0.3616
,,,,,0.48271,0.3616
,,,,,0.48279,0.3616
,,,,,0.48287,0.3616
,,,,,0.48295,0.3616
,,,,,0.48303,0.3616
,,,,,0.48311,0.3616
,,,,,0.48319,0.3616
,,,,,0.48327,0.3616
,,,,,0.48335,0.3616
,,,,,0.48343,0.3616
,,,,,0.48351,0.3616
,,,,,0.48359,0.3616
,,,,,0.48367,0.3616
,,,,,0.48375,0.3616
,,,,,0.48383,0.3616
,,,,,0.48391,0.3616
,,,,,0.48399,0.3616
,,,,,0.48407,0.3616
,,,,,0.48415,0.3616
,,,,,0.48423,0.3584
,,,,,0.48431,0.3584
,,,,,0.48439,0.3584
,,,,,0.48447,0.3584
,,,,,0.48455,0.3584
,,,,,0.48463,0.3584
,,,,,0.48471,0.3584
,,,,,0.48479,0.3584
